,img_url,,,,,,,,,
174,cableguy-larry-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/cableguy-larry-medium.jpg,"
22


James","May,","59

TV",Show,"Host

",,
175,cavanagh-tom-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/cavanagh-tom-medium.jpg,"
23


José","Mourinho,","59

Soccer","Coach

",,,
176,norton-graham-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/norton-graham-medium.jpg,"
24


Rob","Schneider,","59

Movie","Actor

",,,
177,dee-momma-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/dee-momma-medium.jpg,"
25


Seal,","59

Rock","Singer

",,,,
178,lindemann-till-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/lindemann-till-medium.jpg,"
26


Lisa","Rinna,","59

Soap",Opera,"Actress

",,
179,michaels-bret-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/michaels-bret-medium.jpg,"
27


Jason","Isaacs,","59

TV","Actor

",,,
180,kapoor-sridevi-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/kapoor-sridevi-medium.jpg,"
28


Jet","Li,","59

Movie","Actor

",,,
181,norris-dean-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/norris-dean-medium.jpg,"
29


Charles","Barkley,","59

Basketball","Player

",,,
182,quintanilla-abraham-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/quintanilla-abraham-medium.jpg,"
30


Natasha",Richardson,"(1963-2009)

Movie","Actress

",,,
183,lennon-julian-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/lennon-julian-medium.jpg,"
31


Larry",the,Cable,"Guy,","59

Movie","Actor

",
184,cates-phoebe-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/cates-phoebe-medium.jpg,"
32


Tom","Cavanagh,","59

TV","Actor

",,,
185,olajuwon-hakeem-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/olajuwon-hakeem-medium.jpg,"
33


Graham","Norton,","59

TV",Show,"Host

",,
186,jacobs-marc-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/jacobs-marc-medium.jpg,"
34


Momma","Dee,","59

Reality","Star

",,,
187,ray-anthony-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/ray-anthony-medium.jpg,"
35


Till","Lindemann,","60

Metal","Singer

",,,
188,malone-karl-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/malone-karl-medium.jpg,"
36


Bret","Michaels,","59

Rock","Singer

",,,
189,osteen-joel-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/osteen-joel-medium.jpg,"
37


Sridevi",Kapoor,"(1963-2018)

Movie","Actress

",,,
190,shue-elisabeth-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/shue-elisabeth-medium.jpg,"
38


Dean","Norris,","59

TV","Actor

",,,
191,washington-isaiah-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/washington-isaiah-medium.jpg,"
39


A.B.",Quintanilla,"III,","59

World",Music,"Singer

",
192,bezos-jeff-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/bezos-jeff-medium.jpg,"
40


Julian","Lennon,","59

Rock","Singer

",,,
193,obama-michelle-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/obama-michelle-medium.jpg,"
41


Phoebe","Cates,","59

Movie","Actress

",,,
194,that-vegan-teacher-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/that-vegan-teacher-medium.jpg,"
42


Hakeem","Olajuwon,","59

Basketball","Player

",,,
195,e-eazy-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/e-eazy-medium.jpg,"
43


Marc","Jacobs,","59

Fashion","Designer

",,,
196,johnson-boris-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/johnson-boris-medium.jpg,"
44


Sir","Mix-a-Lot,","59

Rapper

",,,,
197,cox-courteney-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/cox-courteney-medium.jpg,"
45


Karl","Malone,","59

Basketball","Player

",,,
198,reeves-keanu-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/reeves-keanu-medium.jpg,"
46


Joel","Osteen,","59

Religious","Leader

",,,
199,bullock-sandra-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/bullock-sandra-medium.jpg,"
47


Elisabeth","Shue,","59

Movie","Actress

",,,
200,cage-nicolas-medium.jpg,1963,https://www.famousbirthdays.com/thumbnails/cage-nicolas-medium.jpg,"
48


Isaiah","Washington,","59

TV","Actor

",,,
204,loughlin-lori-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/loughlin-lori-medium.jpg,"
1


Jeff","Bezos,","59

Entrepreneur

",,,,
205,foster-yolanda-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/foster-yolanda-medium.jpg,"
2


Michelle","Obama,","58

First","Lady

",,,
206,dillon-matt-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/dillon-matt-medium.jpg,"
3


That",Vegan,"Teacher,","58

TikTok","Star

",,
207,austin-steve-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/austin-steve-medium.jpg,"
4


Eazy-E","(1964-1995)

Rapper

",,,,,
208,coleman-ronnie-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/coleman-ronnie-medium.jpg,"
5


Boris","Johnson,","58

World","Leader

",,,
209,hargitay-mariska-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/hargitay-mariska-medium.jpg,"
6


Courteney","Cox,","58

TV","Actress

",,,
210,mckeehan-kevin-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/mckeehan-kevin-medium.jpg,"
7


Keanu","Reeves,","58

Movie","Actor

",,,
211,love-courtney-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/love-courtney-medium.jpg,"
8


Sandra","Bullock,","58

Movie","Actress

",,,
212,spade-david-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/spade-david-medium.jpg,"
9


Nicolas","Cage,","59

Movie","Actor

",,,
213,riordan-rick-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/riordan-rick-medium.jpg,"
10


Kamala","Harris,","58

Vice","President

",,,
214,cornell-chris-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/cornell-chris-medium.jpg,"
11


Wendy","Williams,","58

TV",Show,"Host

",,
215,flay-bobby-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/flay-bobby-medium.jpg,"
12


Rob","Lowe,","58

Movie","Actor

",,,
216,kravitz-lenny-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/kravitz-lenny-medium.jpg,"
13


Lori","Loughlin,","58

TV","Actress

",,,
217,bellucci-monica-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/bellucci-monica-medium.jpg,"
14


Yolanda","Hadid,","59

Reality","Star

",,,
218,cheadle-don-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/cheadle-don-medium.jpg,"
15


Matt","Dillon,","58

Movie","Actor

",,,
219,farley-chris-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/farley-chris-medium.jpg,"
16


Stone",Cold,Steve,"Austin,","58

Wrestler

",,
220,edward-prince-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/edward-prince-medium.jpg,"
17


Ronnie","Coleman,","58

Bodybuilder

",,,,
221,background: url(https://www.famousbirthdays.com/faces/large-default.jpg,1964,https://www.famousbirthdays.com/thumbnails/background: url(https://www.famousbirthdays.com/faces/large-default.jpg,"
18


Mariska","Hargitay,","58

TV","Actress

",,,
222,curry-dell-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/curry-dell-medium.jpg,"
19


TobyMac,","58

Rapper

",,,,,
223,tomei-marisa-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/tomei-marisa-medium.jpg,"
20


Courtney","Love,","58

Rock","Singer

",,,
224,crowe-russell-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/crowe-russell-medium.jpg,"
21


David","Spade,","58

TV","Actor

",,,
225,vedder-eddie-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/vedder-eddie-medium.jpg,"
22


Rick","Riordan,","58

Young",Adult,"Author

",,
226,background: url(https://www.famousbirthdays.com/faces/large-default.jpg,1964,https://www.famousbirthdays.com/thumbnails/background: url(https://www.famousbirthdays.com/faces/large-default.jpg,"
23


Chris",Cornell,"(1964-2017)

Rock","Singer

",,,
227,fox-vivica-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/fox-vivica-medium.jpg,"
24


Bobby","Flay,","58

Chef

",,,,
228,papanomaly-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/papanomaly-medium.jpg,"
25


Lenny","Kravitz,","58

Funk","Singer

",,,
229,wilkos-steve-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/wilkos-steve-medium.jpg,"
26


Monica","Bellucci,","58

Movie","Actress

",,,
230,markie-biz-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/markie-biz-medium.jpg,"
27


Don","Cheadle,","58

Movie","Actor

",,,
231,toro-guillermo-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/toro-guillermo-medium.jpg,"
28


Chris",Farley,"(1964-1997)

Movie","Actor

",,,
232,sykes-wanda-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/sykes-wanda-medium.jpg,"
29


Prince","Edward,",Earl,of,"Wessex,","58

Prince

",
233,almostcoolmom-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/almostcoolmom-medium.jpg,"
30


Boz","Mofid,","58

Family","Member

",,,
234,colbert-stephen-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/colbert-stephen-medium.jpg,"
31


Dell","Curry,","58

Basketball","Player

",,,
235,kotb-hoda-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/kotb-hoda-medium.jpg,"
32


Marisa","Tomei,","58

Movie","Actress

",,,
236,guerrero-lisa-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/guerrero-lisa-medium.jpg,"
33


Russell","Crowe,","58

Movie","Actor

",,,
237,eccleston-christopher-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/eccleston-christopher-medium.jpg,"
34


Eddie","Vedder,","58

Rock","Singer

",,,
238,joeysworldtour-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/joeysworldtour-medium.jpg,"
35


Laura","Rivera,","58

Family","Member

",,,
239,vialli-gianluca-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/vialli-gianluca-medium.jpg,"
36


Vivica",A.,"Fox,","58

Movie","Actress

",,
240,miller-abby-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/miller-abby-medium.jpg,"
37


Papanomaly,","58

Twitter","Star

",,,,
241,downey-r-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/downey-r-medium.jpg,"
38


Steve","Wilkos,","58

TV",Show,"Host

",,
242,rowling-jk-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/rowling-jk-medium.jpg,"
39


Biz",Markie,"(1964-2021)

Rapper

",,,,
243,dre-dr-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/dre-dr-medium.jpg,"
40


Guillermo",del,"Toro,","58

Director

",,,
244,callaway-mark-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/callaway-mark-medium.jpg,"
41


Wanda","Sykes,","58

Comedian

",,,,
245,khan-shahrukh-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/khan-shahrukh-medium.jpg,"
42


AlmostCoolMom,","58

TikTok","Star

",,,,
246,rock-chris-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/rock-chris-medium.jpg,"
43


Stephen","Colbert,","58

TV",Show,"Host

",,
247,vertes-jill-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/vertes-jill-medium.jpg,"
44


Hoda","Kotb,","58

TV",Show,"Host

",,
248,khan-salman-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/khan-salman-medium.jpg,"
45


Lisa","Guerrero,","58

Journalist

",,,,
249,lawrence-martin-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/lawrence-martin-medium.jpg,"
46


Christopher","Eccleston,","58

Movie","Actor

",,,
250,stiller-ben-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/stiller-ben-medium.jpg,"
47


JoeysWorldTour,","58

YouTube","Star

",,,,
251,shields-brooke-medium.jpg,1964,https://www.famousbirthdays.com/thumbnails/shields-brooke-medium.jpg,"
48


Gianluca",Vialli,"(1964-2023)

Soccer","Player

",,,
255,zabka-william-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/zabka-william-medium.jpg,"
1


Abby",Lee,"Miller,","57

Reality","Star

",,
256,james-kevin-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/james-kevin-medium.jpg,"
2


Robert",Downey,"Jr.,","57

Movie","Actor

",,
257,big-ed-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/big-ed-medium.jpg,"
3


J.K.","Rowling,","57

Young",Adult,"Author

",,
258,michaels-shawn-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/michaels-shawn-medium.jpg,"
4


Dr.","Dre,","57

Rapper

",,,,
259,bjork-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/bjork-medium.jpg,"
5


The","Undertaker,","57

Wrestler

",,,,
260,parker-sarah-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/parker-sarah-medium.jpg,"
6


Shah",Rukh,"Khan,","57

Movie","Actor

",,
261,sheen-charlie-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/sheen-charlie-medium.jpg,"
7


Chris","Rock,","57

Comedian

",,,,
262,pippen-scottie-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/pippen-scottie-medium.jpg,"
8


Jill","Vertes,","57

Reality","Star

",,,
263,knight-suge-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/knight-suge-medium.jpg,"
9


Salman","Khan,","57

Movie","Actor

",,,
264,davis-viola-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/davis-viola-medium.jpg,"
10


Martin","Lawrence,","57

Movie","Actor

",,,
265,mikkelsen-mads-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/mikkelsen-mads-medium.jpg,"
11


Ben","Stiller,","57

Movie","Actor

",,,
266,morgan-piers-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/morgan-piers-medium.jpg,"
12


Brooke","Shields,","57

Movie","Actress

",,,
267,zombie-rob-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/zombie-rob-medium.jpg,"
13


Neymar",Santos,"Sr.,","57

Family","Member

",,
268,murphy-ryan-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/murphy-ryan-medium.jpg,"
14


Slash,","57

Guitarist

",,,,,
269,horwood-craig-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/horwood-craig-medium.jpg,"
15


Shania","Twain,","57

Country","Singer

",,,
270,kyle-jeremy-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/kyle-jeremy-medium.jpg,"
16


William","Zabka,","57

Movie","Actor

",,,
271,khan-aamir-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/khan-aamir-medium.jpg,"
17


Kevin","James,","57

Movie","Actor

",,,
272,novoselic-krist-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/novoselic-krist-medium.jpg,"
18


Big","Ed,","57

Reality","Star

",,,
273,lee-brandon-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/lee-brandon-medium.jpg,"
19


Shawn","Michaels,","57

Wrestler

",,,,
274,esten-charles-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/esten-charles-medium.jpg,"
20


Björk,","57

Pop","Singer

",,,,
275,mccarthy-kevin-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/mccarthy-kevin-medium.jpg,"
21


Sarah",Jessica,"Parker,","57

TV","Actress

",,
276,kerr-steve-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/kerr-steve-medium.jpg,"
22


Charlie","Sheen,","57


TV","Actor

",,,
277,benzino-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/benzino-medium.jpg,"
23


Scottie","Pippen,","57

Basketball","Player

",,,
278,rikishi-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/rikishi-medium.jpg,"
24


Suge","Knight,","57

Entrepreneur

",,,,
279,lane-diane-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/lane-diane-medium.jpg,"
25


Viola","Davis,","57

Movie","Actress

",,,
280,bogues-tyrone-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/bogues-tyrone-medium.jpg,"
26


Mads","Mikkelsen,","57

Movie","Actor

",,,
281,foley-mick-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/foley-mick-medium.jpg,"
27


Piers","Morgan,","57

TV",Show,"Host

",,
282,hurley-elizabeth-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/hurley-elizabeth-medium.jpg,"
28


Rob","Zombie,","58

Metal","Singer

",,,
283,mcbride-melissa-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/mcbride-melissa-medium.jpg,"
29


Ryan","Murphy,","57

TV","Producer

",,,
284,background: url(https://www.famousbirthdays.com/faces/large-default.jpg,1965,https://www.famousbirthdays.com/thumbnails/background: url(https://www.famousbirthdays.com/faces/large-default.jpg,"
30


Craig",Revel,"Horwood,","58

Dancer

",,,
285,heyman-paul-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/heyman-paul-medium.jpg,"
31


Jeremy","Kyle,","57

Radio","Host

",,,
286,hart-owen-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/hart-owen-medium.jpg,"
32


Aamir","Khan,","57

Movie","Actor

",,,
287,bay-michael-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/bay-michael-medium.jpg,"
33


Krist","Novoselic,","57

Bassist

",,,,
288,matter-jordan-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/matter-jordan-medium.jpg,"
34


Brandon",Lee,"(1965-1993)

Movie","Actor

",,,
289,sandler-adam-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/sandler-adam-medium.jpg,"
35


Charles","Esten,","57

Comedian

",,,,
290,ramsay-gordon-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/ramsay-gordon-medium.jpg,"
36


Kevin","McCarthy,","57

Politician

",,,,
291,jackson-janet-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/jackson-janet-medium.jpg,"
37


Steve","Kerr,","57

Basketball","Coach

",,,
292,tyson-mike-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/tyson-mike-medium.jpg,"
38


Benzino,","57

Rapper

",,,,,
293,dempsey-patrick-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/dempsey-patrick-medium.jpg,"
39


Rikishi,","57

Wrestler

",,,,,
294,perry-luke-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/perry-luke-medium.jpg,"
40


Diane","Lane,","57

Movie","Actress

",,,
295,astley-rick-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/astley-rick-medium.jpg,"
41


Muggsy","Bogues,","58

Basketball","Player

",,,
296,carter-helenabonham-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/carter-helenabonham-medium.jpg,"
42


Mick","Foley,","57

Wrestler

",,,,
297,schneider-dan-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/schneider-dan-medium.jpg,"
43


Elizabeth","Hurley,","57

Movie","Actress

",,,
298,schwimmer-david-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/schwimmer-david-medium.jpg,"
44


Melissa","McBride,","57

TV","Actress

",,,
299,hayek-salma-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/hayek-salma-medium.jpg,"
45


Kurt","Ziegler,","58

Family","Member

",,,
300,berry-halle-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/berry-halle-medium.jpg,"
46


Paul","Heyman,","57

Wrestler

",,,,
301,morgan-jeffrey-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/morgan-jeffrey-medium.jpg,"
47


Owen",Hart,"(1965-1999)

Wrestler

",,,,
302,crawford-cindy-medium.jpg,1965,https://www.famousbirthdays.com/thumbnails/crawford-cindy-medium.jpg,"
48


Michael","Bay,","57

Director

",,,,
306,patitz-tatjana-medium.jpg,1966,https://www.famousbirthdays.com/thumbnails/patitz-tatjana-medium.jpg,"
1


Jordan","Matter,","56

Photographer

",,,,
307,cameron-david-medium.jpg,,https://www.famousbirthdays.com/thumbnails/cameron-david-medium.jpg,"
2


Adam","Sandler,","56

Movie","Actor

",,,
308,buckley-jeff-medium.jpg,,https://www.famousbirthdays.com/thumbnails/buckley-jeff-medium.jpg,"
3


Gordon","Ramsay,","56

Chef

",,,,
309,pilkey-dav-medium.jpg,,https://www.famousbirthdays.com/thumbnails/pilkey-dav-medium.jpg,"
4


Janet","Jackson,","56

Pop","Singer

",,,
310,mann-tamela-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mann-tamela-medium.jpg,"
5


Mike","Tyson,","56

Boxer

",,,,
311,armisen-fred-medium.jpg,,https://www.famousbirthdays.com/thumbnails/armisen-fred-medium.jpg,"
6


Patrick","Dempsey,","57

TV","Actor

",,,
