,img_url,Text
2584,background: url(https://www.famousbirthdays.com/thumbnails/emily-tube-medium.jpg) no-repeat center center; background-size:cover;,"
35


Naiah, 12

YouTube Star

"
2585,background: url(https://www.famousbirthdays.com/thumbnails/cayson-funhouse-medium.jpg) no-repeat center center; background-size:cover;,"
36


Ralph Hall, 12

YouTube Star

"
2586,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
37


JiffPom, 12

Dog

"
2587,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
38


Symphony Rader, 12

YouTube Star

"
2588,background: url(https://www.famousbirthdays.com/thumbnails/corrente-mandy-medium.jpg) no-repeat center center; background-size:cover;,"
39


Ella Allan, 12

TV Actress

"
2589,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
40


Isabelle Roberts, 12

Instagram Star

"
2590,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
41


Damar from Damar Diandra, 12

YouTube Star

"
2591,background: url(https://www.famousbirthdays.com/thumbnails/sopo-austin-medium.jpg) no-repeat center center; background-size:cover;,"
42


Its Minai, 12

YouTube Star

"
2592,background: url(https://www.famousbirthdays.com/thumbnails/talbott-tydus-medium.jpg) no-repeat center center; background-size:cover;,"
43


Leanna Powell, 12

YouTube Star

"
2593,background: url(https://www.famousbirthdays.com/thumbnails/ortiz-solage-medium.jpg) no-repeat center center; background-size:cover;,"
44


Cali Kira, 12

Instagram Star

"
2594,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
45


Sophia Reid-Gantzert, 12

TV Actress

"
2595,background: url(https://www.famousbirthdays.com/thumbnails/leonore-princess-medium.jpg) no-repeat center center; background-size:cover;,"
46


Ryan Kiera Armstrong, 12

Movie Actress

"
2596,background: url(https://www.famousbirthdays.com/thumbnails/kids-diana-show-medium.jpg) no-repeat center center; background-size:cover;,"
47


Gavin Thomas, 12

Instagram Star

"
2597,background: url(https://www.famousbirthdays.com/thumbnails/disick-reign-medium.jpg) no-repeat center center; background-size:cover;,"
48


Aubin Bradley, 12

TV Actress

"
2598,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,2010 Movies
2599,background: url(https://www.famousbirthdays.com/thumbnails/brown-royalty-medium.jpg) no-repeat center center; background-size:cover;,2010 Shows
2600,background: url(https://www.famousbirthdays.com/thumbnails/like-nastya-medium.jpg) no-repeat center center; background-size:cover;,Died in 2010
2601,background: url(https://www.famousbirthdays.com/thumbnails/stauffer-mila-medium.jpg) no-repeat center center; background-size:cover;,"
1


Ryan's World, 11

YouTube Star

"
2602,background: url(https://www.famousbirthdays.com/thumbnails/grey-s-world-medium.jpg) no-repeat center center; background-size:cover;,"
2


PaisLee Nelson, 11

YouTube Star

"
2603,background: url(https://www.famousbirthdays.com/thumbnails/mir-bella-medium.jpg) no-repeat center center; background-size:cover;,"
3


FGTeeV Chase, 11

YouTube Star

"
2604,background: url(https://www.famousbirthdays.com/thumbnails/myler-youtube-kayson-medium.jpg) no-repeat center center; background-size:cover;,"
4


Violet McGraw, 11

TV Actress

"
2605,background: url(https://www.famousbirthdays.com/thumbnails/mecham-jackson-medium.jpg) no-repeat center center; background-size:cover;,"
5


Diesel La Torraca, 11

TV Actor

"
2606,background: url(https://www.famousbirthdays.com/thumbnails/rowdyrogan-medium.jpg) no-repeat center center; background-size:cover;,"
6


Camari so Cool, 11

YouTube Star

"
2607,background: url(https://www.famousbirthdays.com/thumbnails/johnston-laura-medium.jpg) no-repeat center center; background-size:cover;,"
7


DeLayNee Nelson, 11

YouTube Star

"
2608,background: url(https://www.famousbirthdays.com/thumbnails/walton-daelo-medium.jpg) no-repeat center center; background-size:cover;,"
8


Amyah Bennett, 11

Gymnast

"
2609,background: url(https://www.famousbirthdays.com/thumbnails/stauffer-emma-medium.jpg) no-repeat center center; background-size:cover;,"
9


Sienna Fizz, 11

YouTube Star

"
2610,background: url(https://www.famousbirthdays.com/thumbnails/saccone-joly-eduardo-medium.jpg) no-repeat center center; background-size:cover;,"
10


Diezel Ortiz, 11

Instagram Star

"
2611,background: url(https://www.famousbirthdays.com/thumbnails/le-jonathan-medium.jpg) no-repeat center center; background-size:cover;,"
11


Kane Atwood, 11

Family Member

"
2612,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
12


Maya Le Clark, 11

TV Actress

"
2613,background: url(https://www.famousbirthdays.com/thumbnails/tythedancer-medium.jpg) no-repeat center center; background-size:cover;,"
13


Karnation So Cool, 11

YouTube Star

"
2614,background: url(https://www.famousbirthdays.com/thumbnails/messitt-fox-medium.jpg) no-repeat center center; background-size:cover;,"
14


Jordyn Yeager, 11

YouTube Star

"
2615,background: url(https://www.famousbirthdays.com/thumbnails/cowell-eric-medium.jpg) no-repeat center center; background-size:cover;,"
15


David Lucca, 11

Family Member

"
2616,background: url(https://www.famousbirthdays.com/thumbnails/gardner-evie-medium.jpg) no-repeat center center; background-size:cover;,"
16


Leah from Francesca and Leah, 11

YouTube Star

"
2617,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
17


Perri LeRoy, 11

YouTube Star

"
2618,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
18


Bad Kid Paris, 11

YouTube Star

"
2619,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
19


Evelyn Reese Harper, 11

YouTube Star

"
2620,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
20


Paisley McKnight, 11

YouTube Star

"
2621,background: url(https://www.famousbirthdays.com/thumbnails/dougherty-dashel-joshua-medium.jpg) no-repeat center center; background-size:cover;,"
21


Blayke Busby, 11

Reality Star

"
2622,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
22


Demi Adriano, 11

YouTube Star

"
2623,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
23


Destiny Morales, 11

TikTok Star

"
2624,background: url(https://www.famousbirthdays.com/thumbnails/gardner-indie-medium.jpg) no-repeat center center; background-size:cover;,"
24


LavenderBlossom, 11

YouTube Star

"
2625,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
25


Yoshidoll, 11

YouTube Star

"
2626,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
26


Harlow Luna White, 11

Instagram Star

"
2627,background: url(https://www.famousbirthdays.com/thumbnails/messitt-dashiell-medium.jpg) no-repeat center center; background-size:cover;,"
27


Reese Herron, 11

Instagram Star

"
2628,background: url(https://www.famousbirthdays.com/thumbnails/mcclelland-romeo-medium.jpg) no-repeat center center; background-size:cover;,"
28


Nayeli Lo Vera, 11

YouTube Star

"
2629,background: url(https://www.famousbirthdays.com/thumbnails/reynolds-james-familymember-medium.jpg) no-repeat center center; background-size:cover;,"
29


Presley Walker, 11

YouTube Star

"
2630,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
30


Russell Franke, 11

YouTube Star

"
2631,background: url(https://www.famousbirthdays.com/thumbnails/crosby-carson-medium.jpg) no-repeat center center; background-size:cover;,"
31


Harper Beckham, 11

Family Member

"
2632,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
32


Miss Charli, 11

YouTube Star

"
2633,background: url(https://www.famousbirthdays.com/thumbnails/roque-landen-medium.jpg) no-repeat center center; background-size:cover;,"
33


Parker Sopo, 11

YouTube Star

"
2634,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
34


Tilly Mills, 11

TikTok Star

"
2635,background: url(https://www.famousbirthdays.com/thumbnails/gardner-esme-medium.jpg) no-repeat center center; background-size:cover;,"
35


Reema Saleh, 11

Family Member

"
2636,background: url(https://www.famousbirthdays.com/thumbnails/ali-samia-medium.jpg) no-repeat center center; background-size:cover;,"
36


Monroe Cannon, 11

Family Member

"
2637,background: url(https://www.famousbirthdays.com/thumbnails/gee-manilla-medium.jpg) no-repeat center center; background-size:cover;,"
37


London Shumway, 11

YouTube Star

"
2638,background: url(https://www.famousbirthdays.com/thumbnails/butler-winston-medium.jpg) no-repeat center center; background-size:cover;,"
38


Lux Atkin, 11

Instagram Star

"
2639,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
39


Zoe Fish, 11

Movie Actress

"
2640,background: url(https://www.famousbirthdays.com/thumbnails/fgteev-shawn-medium.jpg) no-repeat center center; background-size:cover;,"
40


Kamryn Smith, 11

Dancer

"
2641,background: url(https://www.famousbirthdays.com/thumbnails/charlotte-princess-medium.jpg) no-repeat center center; background-size:cover;,"
41


Ocean Brown, 11

Skateboarder

"
2642,background: url(https://www.famousbirthdays.com/thumbnails/west-saint-medium.jpg) no-repeat center center; background-size:cover;,"
42


Little Big Toys, 11

YouTube Star

"
2643,background: url(https://www.famousbirthdays.com/thumbnails/prince-dj-medium.jpg) no-repeat center center; background-size:cover;,"
43


Willow Sage Hart, 11

Family Member

"
2644,background: url(https://www.famousbirthdays.com/thumbnails/mcbride-adley-medium.jpg) no-repeat center center; background-size:cover;,"
44


Shai Moss, 11

Family Member

"
2645,background: url(https://www.famousbirthdays.com/thumbnails/nelson-beckham-medium.jpg) no-repeat center center; background-size:cover;,"
45


Elizabeth Swims, 12

YouTube Star

"
2646,background: url(https://www.famousbirthdays.com/thumbnails/casas-sienna-medium.jpg) no-repeat center center; background-size:cover;,"
46


Ben Hampton, 11

Instagram Star

"
2647,background: url(https://www.famousbirthdays.com/thumbnails/yeager-parker-medium.jpg) no-repeat center center; background-size:cover;,"
47


Anayah Soul, 11

Instagram Star

"
2648,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
48


Cody Hoellein, 11

YouTube Star

"
2649,background: url(https://www.famousbirthdays.com/thumbnails/juliette-penelope-medium.jpg) no-repeat center center; background-size:cover;,2011 Movies
2650,background: url(https://www.famousbirthdays.com/thumbnails/busby-hazel-medium.jpg) no-repeat center center; background-size:cover;,2011 Shows
2651,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,Died in 2011
2652,background: url(https://www.famousbirthdays.com/thumbnails/lanning-finley-medium.jpg) no-repeat center center; background-size:cover;,"
1


Everleigh Rose Smith-Soutas, 10

Instagram Star

"
2653,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
2


Penelope Disick, 10

Family Member

"
2654,background: url(https://www.famousbirthdays.com/thumbnails/busby-riley-medium.jpg) no-repeat center center; background-size:cover;,"
3


Blue Ivy Carter, 11

Family Member

"
2655,background: url(https://www.famousbirthdays.com/thumbnails/tannerites-canyon-medium.jpg) no-repeat center center; background-size:cover;,"
4


Ava Foley, 10

Instagram Star

"
2656,background: url(https://www.famousbirthdays.com/thumbnails/smith-presley-medium.jpg) no-repeat center center; background-size:cover;,"
5


Cora Bennett, 10

YouTube Star

"
2657,background: url(https://www.famousbirthdays.com/thumbnails/sefari-medium.jpg) no-repeat center center; background-size:cover;,"
6


Sophie Conder, 10

YouTube Star

"
2658,background: url(https://www.famousbirthdays.com/faces/large-default.jpg) no-repeat center center; background-size:cover;,"
7


Kaden Roque, 10

YouTube Star

"
2659,background: url(https://www.famousbirthdays.com/thumbnails/mecham-calvin-medium.jpg) no-repeat center center; background-size:cover;,"
8


DJ Panton, 10

YouTube Star

"
2660,background: url(https://www.famousbirthdays.com/thumbnails/busby-ava-medium.jpg) no-repeat center center; background-size:cover;,"
9


Thiago Messi, 10

Family Member

"
2661,background: url(https://www.famousbirthdays.com/thumbnails/morales-levi-medium.jpg) no-repeat center center; background-size:cover;,"
10


Claire Crosby, 10

YouTube Star

"
2662,background: url(https://www.famousbirthdays.com/thumbnails/osborne-ella-medium.jpg) no-repeat center center; background-size:cover;,"
11


Riley Curry, 10

Family Member

"
2663,background: url(https://www.famousbirthdays.com/thumbnails/sails-jr--christopher-medium.jpg) no-repeat center center; background-size:cover;,"
12


Isla Ingham, 10

YouTube Star

"
2664,background: url(https://www.famousbirthdays.com/thumbnails/curry-ryan-medium.jpg) no-repeat center center; background-size:cover;,"
13


Maya Maxwell, 10

YouTube Star

"
