"Year","Sex","Rank","Name","Count","Data_Revision_Date"
1971,Male,5,JASON,4200,11/07/2022
1971,Male,6,CHRISTOP*,3996,11/07/2022
1971,Male,7,JAMES,3892,11/07/2022
1971,Male,8,RICHARD,2723,11/07/2022
1971,Male,9,DANIEL,2485,11/07/2022
1971,Male,10,BRIAN,2452,11/07/2022
1971,Male,11,ERIC,2398,11/07/2022
1971,Male,12,WILLIAM,2387,11/07/2022
1971,Male,13,MATTHEW,2305,11/07/2022
1971,Male,14,STEVEN,2302,11/07/2022
1971,Male,15,SCOTT,2286,11/07/2022
1971,Male,16,JEFFREY,2253,11/07/2022
1971,Male,17,MARK,2025,11/07/2022
1971,Male,18,KEVIN,1953,11/07/2022
1971,Male,19,JOSEPH,1945,11/07/2022
1971,Male,20,ANTHONY,1798,11/07/2022
1971,Male,21,THOMAS,1678,11/07/2022
1971,Male,22,PAUL,1648,11/07/2022
1971,Male,23,TIMOTHY,1486,11/07/2022
1971,Male,24,JOSE,1364,11/07/2022
1971,Male,25,CHARLES,1318,11/07/2022
1972,Female,1,JENNIFER*,6063,11/07/2022
1972,Female,2,MICHELLE*,2770,11/07/2022
1972,Female,3,CHRISTIN*,2590,11/07/2022
1972,Female,4,LISA,2353,11/07/2022
1972,Female,5,KIMBERLY*,1918,11/07/2022
1972,Female,6,MARIA,1629,11/07/2022
1972,Female,7,NICOLE,1499,11/07/2022
1972,Female,8,HEATHER,1492,11/07/2022
1972,Female,9,AMY,1423,11/07/2022
1972,Female,10,STEPHANI*,1421,11/07/2022
1972,Female,11,JULIE,1352,11/07/2022
1972,Female,12,ELIZABET*,1342,11/07/2022
1972,Female,13,CYNTHIA,1310,11/07/2022
1972,Female,14,MELISSA,1260,11/07/2022
1972,Female,15,ANGELA,1200,11/07/2022
1972,Female,16,LAURA,1194,11/07/2022
1972,Female,17,SHANNON,1172,11/07/2022
1972,Female,18,REBECCA,1126,11/07/2022
1972,Female,19,PATRICIA*,1010,11/07/2022
1972,Female,20,SANDRA,991,11/07/2022
1972,Female,21,MONICA,965,11/07/2022
1972,Female,22,MARY,920,11/07/2022
1972,Female,23,TINA,872,11/07/2022
1972,Female,24,ANDREA,839,11/07/2022
1972,Female,25,KAREN,800,11/07/2022
1972,Male,1,MICHAEL,6476,11/07/2022
1972,Male,2,DAVID,4539,11/07/2022
1972,Male,3,CHRISTOP*,4215,11/07/2022
1972,Male,4,JASON,3962,11/07/2022
1972,Male,5,ROBERT,3916,11/07/2022
1972,Male,6,JAMES,3441,11/07/2022
1972,Male,7,JOHN,3432,11/07/2022
1972,Male,8,BRIAN,2897,11/07/2022
1972,Male,9,DANIEL,2524,11/07/2022
1972,Male,10,RICHARD,2326,11/07/2022
1972,Male,11,ERIC,2266,11/07/2022
1972,Male,12,MATTHEW,2220,11/07/2022
1972,Male,13,WILLIAM,2011,11/07/2022
1972,Male,14,STEVEN,1925,11/07/2022
1972,Male,15,JEFFREY,1903,11/07/2022
1972,Male,16,JOSEPH,1814,11/07/2022
1972,Male,17,MARK,1754,11/07/2022
1972,Male,18,SCOTT,1753,11/07/2022
1972,Male,19,ANTHONY,1674,11/07/2022
1972,Male,20,KEVIN,1568,11/07/2022
1972,Male,21,JOSE,1514,11/07/2022
1972,Male,22,PAUL,1438,11/07/2022
1972,Male,23,THOMAS,1376,11/07/2022
1972,Male,24,TIMOTHY,1316,11/07/2022
1972,Male,25,GREGORY,1178,11/07/2022
1973,Female,1,JENNIFER*,5628,11/07/2022
1973,Female,2,MICHELLE*,2479,11/07/2022
1973,Female,3,CHRISTIN*,2437,11/07/2022
1973,Female,4,LISA,2014,11/07/2022
1973,Female,5,MARIA,1753,11/07/2022
1973,Female,6,KIMBERLY*,1740,11/07/2022
1973,Female,7,HEATHER,1659,11/07/2022
1973,Female,8,AMY,1595,11/07/2022
1973,Female,9,MELISSA,1400,11/07/2022
1973,Female,10,STEPHANI*,1357,11/07/2022
1973,Female,11,ELIZABET*,1288,11/07/2022
1973,Female,12,NICOLE,1286,11/07/2022
1973,Female,13,REBECCA,1279,11/07/2022
1973,Female,14,JULIE,1183,11/07/2022
1973,Female,15,CYNTHIA,1141,11/07/2022
1973,Female,16,SHANNON,1068,11/07/2022
1973,Female,17,LAURA,1061,11/07/2022
1973,Female,18,VERONICA*,1060,11/07/2022
1973,Female,19,ANGELA,1013,11/07/2022
1973,Female,20,MONICA,984,11/07/2022
1973,Female,21,PATRICIA*,913,11/07/2022
1973,Female,22,SANDRA,888,11/07/2022
1973,Female,23,ANDREA,819,11/07/2022
1973,Female,24,MARY,792,11/07/2022
1973,Female,25,JESSICA,762,11/07/2022
1973,Male,1,MICHAEL,5960,11/07/2022
1973,Male,2,JASON,4360,11/07/2022
1973,Male,3,DAVID,4101,11/07/2022
1973,Male,4,CHRISTOP*,3696,11/07/2022
1973,Male,5,ROBERT,3498,11/07/2022
1973,Male,6,JOHN,3144,11/07/2022
1973,Male,7,JAMES,2977,11/07/2022
1973,Male,8,BRIAN,2798,11/07/2022
1973,Male,9,DANIEL,2768,11/07/2022
1973,Male,10,MATTHEW,2252,11/07/2022
1973,Male,11,RICHARD,2115,11/07/2022
1973,Male,12,ERIC,2038,11/07/2022
1973,Male,13,WILLIAM,1840,11/07/2022
1973,Male,14,JOSEPH,1788,11/07/2022
1973,Male,15,JEFFREY,1757,11/07/2022
1973,Male,16,MARK,1739,11/07/2022
1973,Male,17,STEVEN,1701,11/07/2022
1973,Male,18,JOSE,1685,11/07/2022
1973,Male,19,ANTHONY,1609,11/07/2022
1973,Male,20,SCOTT,1513,11/07/2022
1973,Male,21,KEVIN,1399,11/07/2022
1973,Male,22,PAUL,1298,11/07/2022
1973,Male,23,RYAN,1284,11/07/2022
1973,Male,24,JOSHUA,1266,11/07/2022
1973,Male,25,THOMAS,1251,11/07/2022
1974,Female,1,JENNIFER*,5631,11/07/2022
1974,Female,2,MICHELLE*,2510,11/07/2022
1974,Female,3,CHRISTIN*,2449,11/07/2022
1974,Female,4,HEATHER,1904,11/07/2022
1974,Female,5,MARIA,1858,11/07/2022
1974,Female,6,AMY,1840,11/07/2022
1974,Female,7,LISA,1783,11/07/2022
1974,Female,8,KIMBERLY*,1695,11/07/2022
1974,Female,9,MELISSA,1489,11/07/2022
1974,Female,10,ELIZABET*,1479,11/07/2022
1974,Female,11,STEPHANI*,1415,11/07/2022
1974,Female,12,ANGELA,1262,11/07/2022
1974,Female,13,VERONICA*,1193,11/07/2022
1974,Female,14,REBECCA,1190,11/07/2022
1974,Female,15,NICOLE,1171,11/07/2022
1974,Female,16,JESSICA,1111,11/07/2022
1974,Female,17,SHANNON,1105,11/07/2022
1974,Female,18,JULIE,1104,11/07/2022
1974,Female,19,LAURA,1030,11/07/2022
1974,Female,20,CYNTHIA,1022,11/07/2022
1974,Female,21,MONICA,1017,11/07/2022
1974,Female,22,PATRICIA*,1001,11/07/2022
1974,Female,23,SARAH,973,11/07/2022
1974,Female,24,SANDRA,963,11/07/2022
1974,Female,25,ANDREA,859,11/07/2022
1974,Male,1,MICHAEL,6159,11/07/2022
1974,Male,2,JASON,4765,11/07/2022
1974,Male,3,DAVID,4325,11/07/2022
1974,Male,4,CHRISTOP*,3897,11/07/2022
1974,Male,5,ROBERT,3477,11/07/2022
1974,Male,6,JOHN,2976,11/07/2022
1974,Male,7,BRIAN,2952,11/07/2022
1974,Male,8,DANIEL,2942,11/07/2022
1974,Male,9,JAMES,2932,11/07/2022
1974,Male,10,MATTHEW,2527,11/07/2022
1974,Male,11,RICHARD,1959,11/07/2022
1974,Male,12,ERIC,1957,11/07/2022
1974,Male,13,JOSE,1944,11/07/2022
1974,Male,14,JOSEPH,1850,11/07/2022
1974,Male,15,JEFFREY,1786,11/07/2022
1974,Male,16,WILLIAM,1780,11/07/2022
1974,Male,17,STEVEN,1763,11/07/2022
1974,Male,18,JOSHUA,1654,11/07/2022
1974,Male,19,ANTHONY,1631,11/07/2022
1974,Male,20,MARK,1626,11/07/2022
1974,Male,21,RYAN,1517,11/07/2022
1974,Male,22,SCOTT,1511,11/07/2022
1974,Male,23,KEVIN,1413,11/07/2022
1974,Male,24,AARON,1258,11/07/2022
1974,Male,25,PAUL,1209,11/07/2022
1975,Female,1,JENNIFER*,5311,11/07/2022
1975,Female,2,CHRISTIN*,2638,11/07/2022
1975,Female,3,MICHELLE*,2230,11/07/2022
1975,Female,4,AMY,2193,11/07/2022
1975,Female,5,MARIA,1944,11/07/2022
1975,Female,6,HEATHER,1937,11/07/2022
1975,Female,7,MELISSA,1687,11/07/2022
1975,Female,8,LISA,1602,11/07/2022
1975,Female,9,KIMBERLY*,1503,11/07/2022
1975,Female,10,ELIZABET*,1467,11/07/2022
1975,Female,11,ANGELA,1400,11/07/2022
1975,Female,12,NICOLE,1349,11/07/2022
1975,Female,13,STEPHANI*,1340,11/07/2022
1975,Female,14,JESSICA,1297,11/07/2022
1975,Female,15,VERONICA*,1239,11/07/2022
1975,Female,16,REBECCA,1150,11/07/2022
1975,Female,17,SARAH,1076,11/07/2022
1975,Female,18,LAURA,1058,11/07/2022
1975,Female,19,PATRICIA*,1025,11/07/2022
1975,Female,20,MONICA,1006,11/07/2022
1975,Female,21,JULIE,983,11/07/2022
1975,Female,22,SHANNON,974,11/07/2022
1975,Female,23,CYNTHIA,909,11/07/2022
1975,Female,24,ERIN,892,11/07/2022
1975,Female,25,ANDREA,873,11/07/2022
1975,Male,1,MICHAEL,6278,11/07/2022
1975,Male,2,JASON,4347,11/07/2022
1975,Male,3,DAVID,4058,11/07/2022
1975,Male,4,CHRISTOP*,3858,11/07/2022
1975,Male,5,ROBERT,3437,11/07/2022
1975,Male,6,DANIEL,2944,11/07/2022
1975,Male,7,JAMES,2871,11/07/2022
1975,Male,8,JOHN,2834,11/07/2022
1975,Male,9,MATTHEW,2583,11/07/2022
1975,Male,10,BRIAN,2565,11/07/2022
1975,Male,11,JOSE,2113,11/07/2022
1975,Male,12,RICHARD,1965,11/07/2022
1975,Male,13,JOSEPH,1867,11/07/2022
1975,Male,14,JOSHUA,1864,11/07/2022
1975,Male,15,ERIC,1840,11/07/2022
1975,Male,16,RYAN,1833,11/07/2022
1975,Male,17,JEFFREY,1706,11/07/2022
1975,Male,18,WILLIAM,1703,11/07/2022
1975,Male,19,STEVEN,1695,11/07/2022
1975,Male,20,ANTHONY,1623,11/07/2022
1975,Male,21,SCOTT,1463,11/07/2022
1975,Male,22,MARK,1427,11/07/2022
1975,Male,23,KEVIN,1268,11/07/2022
1975,Male,24,JUAN,1263,11/07/2022
1975,Male,25,JEREMY,1254,11/07/2022
1976,Female,1,JENNIFER*,5564,11/07/2022
1976,Female,2,CHRISTIN*,2610,11/07/2022
1976,Female,3,AMY,2210,11/07/2022
1976,Female,4,MICHELLE*,2061,11/07/2022
1976,Female,5,MARIA,1927,11/07/2022
1976,Female,6,MELISSA,1885,11/07/2022
1976,Female,7,HEATHER,1861,11/07/2022
1976,Female,8,JESSICA,1783,11/07/2022
1976,Female,9,LISA,1704,11/07/2022
1976,Female,10,ELIZABET*,1647,11/07/2022
1976,Female,11,NICOLE,1454,11/07/2022
1976,Female,12,SARAH,1414,11/07/2022
1976,Female,13,ANGELA,1388,11/07/2022
1976,Female,14,KIMBERLY*,1284,11/07/2022
1976,Female,15,STEPHANI*,1256,11/07/2022
1976,Female,16,REBECCA,1254,11/07/2022
1976,Female,17,SHANNON,1208,11/07/2022
1976,Female,18,VERONICA*,1192,11/07/2022
1976,Female,19,LAURA,1170,11/07/2022
1976,Female,20,MONICA,1118,11/07/2022
1976,Female,21,JAMIE,1085,11/07/2022
1976,Female,22,JULIE,994,11/07/2022
1976,Female,23,AMANDA,958,11/07/2022
1976,Female,24,ERIN,916,11/07/2022
1976,Female,25,ANDREA,899,11/07/2022
1976,Male,1,MICHAEL,6196,11/07/2022
1976,Male,2,DAVID,4328,11/07/2022
1976,Male,3,JASON,4316,11/07/2022
1976,Male,4,CHRISTOP*,3882,11/07/2022
1976,Male,5,ROBERT,3385,11/07/2022
1976,Male,6,DANIEL,3179,11/07/2022
1976,Male,7,JAMES,2893,11/07/2022
1976,Male,8,JOHN,2800,11/07/2022
1976,Male,9,MATTHEW,2738,11/07/2022
1976,Male,10,BRIAN,2678,11/07/2022
1976,Male,11,JOSE,2336,11/07/2022
1976,Male,12,JOSEPH,2135,11/07/2022
1976,Male,13,ERIC,2068,11/07/2022
1976,Male,14,JOSHUA,2020,11/07/2022
1976,Male,15,RYAN,2004,11/07/2022
1976,Male,16,RICHARD,1938,11/07/2022
1976,Male,17,ANTHONY,1737,11/07/2022
1976,Male,17,STEVEN,1737,11/07/2022
1976,Male,19,WILLIAM,1699,11/07/2022
1976,Male,20,JEFFREY,1594,11/07/2022
1976,Male,21,JUAN,1576,11/07/2022
1976,Male,22,JEREMY,1519,11/07/2022
1976,Male,23,KEVIN,1509,11/07/2022
1976,Male,24,MARK,1369,11/07/2022
1976,Male,25,SCOTT,1328,11/07/2022
1977,Female,1,JENNIFER*,5553,11/07/2022
1977,Female,2,CHRISTIN*,2648,11/07/2022
1977,Female,3,JESSICA,2224,11/07/2022
1977,Female,4,MELISSA,2196,11/07/2022
1977,Female,5,MICHELLE*,2195,11/07/2022
1977,Female,6,SARAH,1884,11/07/2022
1977,Female,7,MARIA,1826,11/07/2022
1977,Female,8,HEATHER,1803,11/07/2022
1977,Female,9,ELIZABET*,1775,11/07/2022
1977,Female,10,LISA,1711,11/07/2022
1977,Female,11,AMY,1613,11/07/2022
1977,Female,12,NICOLE,1556,11/07/2022
1977,Female,13,KIMBERLY*,1401,11/07/2022
1977,Female,14,ANGELA,1400,11/07/2022
1977,Female,15,STEPHANI*,1345,11/07/2022
1977,Female,16,KELLY,1309,11/07/2022
1977,Female,17,VERONICA*,1172,11/07/2022
1977,Female,18,MONICA,1170,11/07/2022
1977,Female,19,REBECCA,1153,11/07/2022
1977,Female,20,JAMIE,1136,11/07/2022
1977,Female,21,SHANNON,1123,11/07/2022
1977,Female,22,AMANDA,1092,11/07/2022
1977,Female,23,LAURA,1062,11/07/2022
1977,Female,24,ANDREA,1049,11/07/2022
1977,Female,25,AMBER,1005,11/07/2022
1977,Male,1,MICHAEL,6387,11/07/2022
1977,Male,2,DAVID,4395,11/07/2022
1977,Male,3,JASON,4384,11/07/2022
1977,Male,4,CHRISTOP*,4094,11/07/2022
1977,Male,5,DANIEL,3373,11/07/2022
1977,Male,6,ROBERT,3365,11/07/2022
1977,Male,7,JAMES,2966,11/07/2022
1977,Male,8,BRIAN,2933,11/07/2022
1977,Male,9,MATTHEW,2850,11/07/2022
1977,Male,10,JOHN,2800,11/07/2022
1977,Male,11,RYAN,2467,11/07/2022
1977,Male,12,JOSHUA,2439,11/07/2022
1977,Male,13,JOSEPH,2329,11/07/2022
1977,Male,14,JOSE,2310,11/07/2022
1977,Male,15,RICHARD,2087,11/07/2022
1977,Male,16,ERIC,2019,11/07/2022
1977,Male,17,ANTHONY,1880,11/07/2022
1977,Male,18,KEVIN,1828,11/07/2022
1977,Male,19,WILLIAM,1718,11/07/2022
1977,Male,20,STEVEN,1696,11/07/2022
1977,Male,21,JEREMY,1662,11/07/2022
1977,Male,22,JEFFREY,1654,11/07/2022
1977,Male,23,JUAN,1373,11/07/2022
1977,Male,24,SCOTT,1365,11/07/2022
1977,Male,25,ANDREW,1355,11/07/2022
1978,Female,1,JENNIFER,5288,11/07/2022
1978,Female,2,MELISSA,2437,11/07/2022
1978,Female,3,JESSICA,2380,11/07/2022
1978,Female,4,MICHELLE,2262,11/07/2022
1978,Female,5,SARAH,2107,11/07/2022
1978,Female,6,CHRISTINA,2025,11/07/2022
1978,Female,7,NICOLE,1891,11/07/2022
1978,Female,8,MARIA,1835,11/07/2022
1978,Female,9,ELIZABETH,1787,11/07/2022
1978,Female,10,HEATHER,1745,11/07/2022
1978,Female,11,LISA,1722,11/07/2022
1978,Female,12,ANGELA,1433,11/07/2022
1978,Female,13,STEPHANIE,1394,11/07/2022
1978,Female,14,AMY,1383,11/07/2022
1978,Female,15,KIMBERLY,1292,11/07/2022
1978,Female,16,KELLY,1250,11/07/2022
1978,Female,17,REBECCA,1213,11/07/2022
1978,Female,18,AMANDA,1175,11/07/2022
1978,Female,19,VERONICA,1162,11/07/2022
1978,Female,20,MONICA,1130,11/07/2022
1978,Female,21,AMBER,1094,11/07/2022
1978,Female,22,ANDREA,1072,11/07/2022
1978,Female,23,SHANNON,1047,11/07/2022
1978,Female,24,LAURA,1039,11/07/2022
1978,Female,25,ERIN,1016,11/07/2022
1978,Male,1,MICHAEL,6546,11/07/2022
1978,Male,2,DAVID,4576,11/07/2022
1978,Male,3,JASON,4285,11/07/2022
1978,Male,4,CHRISTOPHER,4127,11/07/2022
1978,Male,5,DANIEL,3422,11/07/2022
1978,Male,6,ROBERT,3332,11/07/2022
1978,Male,7,JAMES,3111,11/07/2022
1978,Male,8,MATTHEW,3007,11/07/2022
1978,Male,9,JOHN,2920,11/07/2022
1978,Male,10,BRIAN,2767,11/07/2022
1978,Male,11,JOSHUA,2550,11/07/2022
1978,Male,12,JOSE,2512,11/07/2022
1978,Male,13,JOSEPH,2504,11/07/2022
1978,Male,14,RYAN,2432,11/07/2022
1978,Male,15,ANTHONY,2049,11/07/2022
1978,Male,16,ERIC,1957,11/07/2022
1978,Male,17,RICHARD,1944,11/07/2022
1978,Male,18,STEVEN,1889,11/07/2022
1978,Male,19,NICHOLAS,1785,11/07/2022
1978,Male,20,WILLIAM,1701,11/07/2022
1978,Male,21,KEVIN,1694,11/07/2022
1978,Male,22,JEFFREY,1576,11/07/2022
1978,Male,23,ANDREW,1466,11/07/2022
1978,Male,24,JUAN,1452,11/07/2022
1978,Male,25,JUSTIN,1410,11/07/2022
1979,Female,1,JENNIFER,5463,11/07/2022
1979,Female,2,MELISSA,2979,11/07/2022
1979,Female,3,JESSICA,2523,11/07/2022
1979,Female,4,MICHELLE,2376,11/07/2022
1979,Female,5,NICOLE,2168,11/07/2022
1979,Female,6,SARAH,2096,11/07/2022
1979,Female,7,CHRISTINA,1991,11/07/2022
1979,Female,8,MARIA,1939,11/07/2022
1979,Female,9,ELIZABETH,1918,11/07/2022
1979,Female,10,LISA,1729,11/07/2022
1979,Female,11,HEATHER,1605,11/07/2022
1979,Female,12,AMANDA,1585,11/07/2022
1979,Female,13,ANGELA,1486,11/07/2022
1979,Female,14,STEPHANIE,1399,11/07/2022
1979,Female,15,AMY,1371,11/07/2022
1979,Female,16,KIMBERLY,1358,11/07/2022
1979,Female,17,AMBER,1352,11/07/2022
1979,Female,18,REBECCA,1235,11/07/2022
1979,Female,19,MONICA,1232,11/07/2022
1979,Female,20,LAURA,1202,11/07/2022
1979,Female,21,VERONICA,1176,11/07/2022
1979,Female,22,ANDREA,1146,11/07/2022
1979,Female,23,KELLY,1141,11/07/2022
1979,Female,24,JAMIE,1070,11/07/2022
1979,Female,25,ERIN,1023,11/07/2022
1979,Male,1,MICHAEL,6589,11/07/2022
1979,Male,2,DAVID,4872,11/07/2022
1979,Male,3,CHRISTOPHER,4785,11/07/2022
1979,Male,4,JASON,4107,11/07/2022
1979,Male,5,DANIEL,3533,11/07/2022
1979,Male,6,ROBERT,3438,11/07/2022
1979,Male,7,JOHN,2985,11/07/2022
1979,Male,8,JAMES,2982,11/07/2022
1979,Male,8,MATTHEW,2982,11/07/2022
1979,Male,10,JOSHUA,2884,11/07/2022
1979,Male,11,RYAN,2871,11/07/2022
1979,Male,12,BRIAN,2667,11/07/2022
1979,Male,13,JOSE,2666,11/07/2022
1979,Male,14,JOSEPH,2642,11/07/2022
1979,Male,15,ANTHONY,2083,11/07/2022
1979,Male,16,ERIC,2072,11/07/2022
1979,Male,17,NICHOLAS,2071,11/07/2022
1979,Male,18,RICHARD,2046,11/07/2022
1979,Male,19,STEVEN,1856,11/07/2022
1979,Male,20,WILLIAM,1738,11/07/2022
1979,Male,21,KEVIN,1680,11/07/2022
1979,Male,22,JEFFREY,1614,11/07/2022
1979,Male,23,JUSTIN,1569,11/07/2022
1979,Male,24,ANDREW,1563,11/07/2022
1979,Male,25,JUAN,1560,11/07/2022
1980,Female,1,JENNIFER,5607,11/07/2022
1980,Female,2,MELISSA,2973,11/07/2022
1980,Female,3,JESSICA,2885,11/07/2022
1980,Female,4,SARAH,2548,11/07/2022
1980,Female,5,MICHELLE,2375,11/07/2022
1980,Female,6,NICOLE,2212,11/07/2022
1980,Female,7,ELIZABETH,2162,11/07/2022
1980,Female,8,MARIA,2095,11/07/2022
1980,Female,9,CHRISTINA,2082,11/07/2022
1980,Female,10,AMANDA,1871,11/07/2022
1980,Female,11,STEPHANIE,1610,11/07/2022
1980,Female,12,LISA,1601,11/07/2022
1980,Female,13,HEATHER,1571,11/07/2022
1980,Female,14,AMBER,1481,11/07/2022
1980,Female,15,KIMBERLY,1450,11/07/2022
1980,Female,16,TIFFANY,1399,11/07/2022
1980,Female,17,REBECCA,1370,11/07/2022
1980,Female,18,VERONICA,1355,11/07/2022
1980,Female,19,ANGELA,1329,11/07/2022
1980,Female,20,LAURA,1324,11/07/2022
1980,Female,21,ERIN,1281,11/07/2022
1980,Female,22,AMY,1280,11/07/2022
1980,Female,23,SARA,1206,11/07/2022
1980,Female,24,MONICA,1142,11/07/2022
1980,Female,25,ANDREA,1101,11/07/2022
1980,Male,1,MICHAEL,6905,11/07/2022
1980,Male,2,DAVID,5042,11/07/2022
1980,Male,3,CHRISTOPHER,4824,11/07/2022
1980,Male,4,DANIEL,4127,11/07/2022
1980,Male,5,JASON,4105,11/07/2022
1980,Male,6,ROBERT,3492,11/07/2022
1980,Male,7,MATTHEW,3350,11/07/2022
1980,Male,8,JOSHUA,3116,11/07/2022
1980,Male,9,JAMES,3028,11/07/2022
1980,Male,10,JOHN,3004,11/07/2022
1980,Male,11,RYAN,2971,11/07/2022
1980,Male,12,JOSE,2901,11/07/2022
1980,Male,13,JOSEPH,2863,11/07/2022
1980,Male,14,BRIAN,2737,11/07/2022
1980,Male,15,JUSTIN,2404,11/07/2022
1980,Male,16,ERIC,2303,11/07/2022
1980,Male,17,RICHARD,2124,11/07/2022
1980,Male,18,ANTHONY,2083,11/07/2022
1980,Male,19,NICHOLAS,2073,11/07/2022
1980,Male,20,STEVEN,1886,11/07/2022
1980,Male,21,ANDREW,1739,11/07/2022
1980,Male,22,JUAN,1732,11/07/2022
1980,Male,23,WILLIAM,1723,11/07/2022
1980,Male,24,JONATHAN,1716,11/07/2022
1980,Male,25,KEVIN,1637,11/07/2022
1981,Female,1,JENNIFER,5618,11/07/2022
1981,Female,2,JESSICA,3702,11/07/2022
1981,Female,3,SARAH,2848,11/07/2022
1981,Female,4,MELISSA,2817,11/07/2022
1981,Female,5,MICHELLE,2409,11/07/2022
1981,Female,6,NICOLE,2315,11/07/2022
1981,Female,7,ELIZABETH,2268,11/07/2022
1981,Female,8,MARIA,2131,11/07/2022
1981,Female,9,AMANDA,2106,11/07/2022
1981,Female,10,CHRISTINA,2062,11/07/2022
1981,Female,11,STEPHANIE,1922,11/07/2022
1981,Female,12,AMBER,1568,11/07/2022
1981,Female,13,LISA,1532,11/07/2022
1981,Female,14,HEATHER,1475,11/07/2022
1981,Female,15,REBECCA,1460,11/07/2022
1981,Female,16,AMY,1435,11/07/2022
1981,Female,17,TIFFANY,1384,11/07/2022
1981,Female,18,CRYSTAL,1365,11/07/2022
1981,Female,19,KIMBERLY,1352,11/07/2022
1981,Female,20,LAURA,1347,11/07/2022
1981,Female,21,ERIN,1302,11/07/2022
1981,Female,22,ANGELA,1281,11/07/2022
1981,Female,23,ANDREA,1269,11/07/2022
1981,Female,24,VERONICA,1245,11/07/2022
1981,Female,25,MONICA,1230,11/07/2022
1981,Male,1,MICHAEL,7221,11/07/2022
1981,Male,2,CHRISTOPHER,5226,11/07/2022
1981,Male,3,DAVID,4901,11/07/2022
1981,Male,4,DANIEL,4313,11/07/2022
1981,Male,5,MATTHEW,3831,11/07/2022
1981,Male,6,ROBERT,3743,11/07/2022
1981,Male,7,JASON,3708,11/07/2022
1981,Male,8,JOSHUA,3362,11/07/2022
1981,Male,9,JOHN,3213,11/07/2022
1981,Male,10,RYAN,3153,11/07/2022
1981,Male,11,JOSE,3084,11/07/2022
1981,Male,12,JOSEPH,3060,11/07/2022
1981,Male,13,JAMES,3037,11/07/2022
1981,Male,14,BRIAN,2609,11/07/2022
1981,Male,15,JUSTIN,2440,11/07/2022
1981,Male,16,ANTHONY,2340,11/07/2022
1981,Male,17,JONATHAN,2245,11/07/2022
1981,Male,18,RICHARD,2194,11/07/2022
1981,Male,19,ERIC,2109,11/07/2022
1981,Male,20,NICHOLAS,2048,11/07/2022
1981,Male,21,STEVEN,1972,11/07/2022
1981,Male,22,BRANDON,1915,11/07/2022
1981,Male,23,ANDREW,1845,11/07/2022
1981,Male,24,WILLIAM,1787,11/07/2022
1981,Male,25,JUAN,1776,11/07/2022
1982,Female,1,JENNIFER,5793,11/07/2022
1982,Female,2,JESSICA,4200,11/07/2022
1982,Female,3,SARAH,2791,11/07/2022
1982,Female,4,MELISSA,2730,11/07/2022
1982,Female,5,MICHELLE,2446,11/07/2022
1982,Female,6,NICOLE,2379,11/07/2022
1982,Female,7,ELIZABETH,2262,11/07/2022
1982,Female,8,AMANDA,2249,11/07/2022
1982,Female,9,CHRISTINA,2148,11/07/2022
1982,Female,10,STEPHANIE,1999,11/07/2022
1982,Female,11,MARIA,1972,11/07/2022
1982,Female,12,CRYSTAL,1843,11/07/2022
1982,Female,13,VANESSA,1685,11/07/2022
1982,Female,14,AMBER,1611,11/07/2022
1982,Female,15,TIFFANY,1535,11/07/2022
1982,Female,16,HEATHER,1523,11/07/2022
1982,Female,17,AMY,1404,11/07/2022
1982,Female,18,KIMBERLY,1378,11/07/2022
1982,Female,19,REBECCA,1373,11/07/2022
1982,Female,20,LAURA,1331,11/07/2022
1982,Female,21,LISA,1327,11/07/2022
1982,Female,22,ERIN,1309,11/07/2022
1982,Female,23,VERONICA,1283,11/07/2022
1982,Female,24,ANGELA,1239,11/07/2022
1982,Female,25,ANDREA,1234,11/07/2022
1982,Male,1,MICHAEL,7155,11/07/2022
1982,Male,2,CHRISTOPHER,6095,11/07/2022
1982,Male,3,DAVID,5112,11/07/2022
1982,Male,4,DANIEL,4583,11/07/2022
1982,Male,5,MATTHEW,4065,11/07/2022
1982,Male,6,ROBERT,3651,11/07/2022
1982,Male,7,JASON,3592,11/07/2022
1982,Male,8,JOSHUA,3216,11/07/2022
1982,Male,9,JAMES,3202,11/07/2022
1982,Male,10,RYAN,3123,11/07/2022
1982,Male,11,JOHN,3105,11/07/2022
1982,Male,12,JOSEPH,3061,11/07/2022
1982,Male,13,JOSE,3016,11/07/2022
1982,Male,14,BRIAN,2724,11/07/2022
1982,Male,15,JUSTIN,2580,11/07/2022
1982,Male,16,ANTHONY,2473,11/07/2022
1982,Male,17,JONATHAN,2445,11/07/2022
1982,Male,18,ANDREW,2322,11/07/2022
1982,Male,19,NICHOLAS,2253,11/07/2022
1982,Male,20,RICHARD,2248,11/07/2022
1982,Male,21,ERIC,2104,11/07/2022
1982,Male,22,STEVEN,2093,11/07/2022
1982,Male,23,WILLIAM,2000,11/07/2022
1982,Male,24,BRANDON,1915,11/07/2022
1982,Male,25,KEVIN,1836,11/07/2022
1983,Female,1,JENNIFER,5865,11/07/2022
1983,Female,2,JESSICA,4496,11/07/2022
1983,Female,3,MELISSA,2643,11/07/2022
1983,Female,4,SARAH,2621,11/07/2022
1983,Female,5,NICOLE,2619,11/07/2022
1983,Female,6,ELIZABETH,2369,11/07/2022
1983,Female,7,MICHELLE,2357,11/07/2022
1983,Female,8,STEPHANIE,2356,11/07/2022
